,ID,,,,STUDY TITLE,,,,COMPKEY,,"UNITID/
UNITID2",,,"DIR
FLOW",LANE,START DATE,AMPK,,PMPK,AWDT,,ADT,,,"WEEK
DAYS",DAYS
,213378,,,,"OLIVE WAY, SW/O 7TH AVE",,,,12044,,08950/0060,,,NE,STANDARD,17-Jan-2008,657,,"1,016","11,478",,"10,773",,,4,6
,208706,,,,"OLIVE WAY, SW/O 9TH AVE",,,,12046,,08950/0080,,,NE,STANDARD,30-Jan-2006,473,,885,"8,990",,"8,316",,,5,7
,302402,,,,"OLIVE WAY, SW/O 9TH AVE",,,,12046,,08950/0080,,,NE,STANDARD,29-Mar-2011,276,,621,"4,759",,"4,354",,,5,7
,215621,,,,"OLIVE WAY, SW/O HOWELL ST",,,,12045,,08950/0070,,,NE,STANDARD,06-Jan-2009,832,,"1,365","14,024",,"12,879",,,5,7
,209405,,,,"OLIVE WAY, SW/O MELROSE AVE",,,,12051,,08950/0126,,,NE,STANDARD,26-Apr-2006,920,,996,"12,797",,"11,858",,,5,7
,300323,,,,"OLIVE WY OFF RP, S/O OLIVE WAY",,,,489829,,07725/0150,,,N,STANDARD,19-Jul-2010,424,,477,"6,187",,0,,,5,5
,303548,,,,"OLIVE WY OFF RP, S/O OLIVE WAY",,,,489829,,07725/0150,,,N,STANDARD,07-Jul-2011,699,,579,"8,825",,"9,465",,,5,7
,308691,,,,"OLIVE WY OFF RP, S/O OLIVE WAY",,,,489829,,07725/0150,,,N,STANDARD,26-Jul-2012,647,,581,"8,895",,"8,572",,,5,7
,311667,,,,"OLIVE WY OFF RP, S/O OLIVE WAY",,,,489829,,07725/0150,,,N,STANDARD,17-Jul-2013,762,,590,"9,619",,"9,039",,,5,7
,300324,,,,"OLIVE WY ON RP, N/O MELROSE AV ON RP",,,,489779,,07730/0170,,,N,STANDARD,19-Jul-2010,"1,216",,"1,361","19,985",,"19,372",,,5,7
,303549,,,,"OLIVE WY ON RP, N/O MELROSE AV ON RP",,,,489779,,07730/0170,,,N,STANDARD,07-Jul-2011,"1,020",,"1,329","18,370",,"18,971",,,5,7
,308692,,,,"OLIVE WY ON RP, N/O MELROSE AV ON RP",,,,489779,,07730/0170,,,N,STANDARD,26-Jul-2012,"1,270",,"1,554","20,873",,"19,964",,,5,7
,311668,,,,"OLIVE WY ON RP, N/O MELROSE AV ON RP",,,,489779,,07730/0170,,,N,STANDARD,17-Jul-2013,971,,"1,161","16,133",,"15,755",,,5,7
,216663,,,,"OLSON PL SW, S/O SW ROXBURY ST",,,,,,,,,N,STANDARD,18-May-2009,220,,213,"2,831",,"2,651",,,5,7
,216665,,,,"OLSON PL SW, S/O SW ROXBURY ST",,,,,,,,,S,STANDARD,18-May-2009,138,,291,"2,667",,"2,512",,,5,7
,216664,,,,"OLSON PL SW, S/O SW ROXBURY ST",,,,,,,,,TOTAL,STANDARD,18-May-2009,335,,495,"5,498",,"5,163",,,5,7
,206813,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,NE,STANDARD,03-May-2005,"1,344",,910,"14,258",,"13,539",,,5,7
,206814,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,SW,STANDARD,03-May-2005,661,,"1,397","13,646",,"12,978",,,5,7
,209452,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,NE,STANDARD,04-May-2006,"1,411",,933,"14,818",,"13,882",,,5,7
,209451,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,SW,STANDARD,04-May-2006,704,,"1,500","14,308",,"13,467",,,5,7
,211882,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,NE,STANDARD,02-May-2007,"1,485",,937,"15,096",,"14,237",,,5,7
,211881,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,SW,STANDARD,02-May-2007,710,,"1,496","14,323",,"13,608",,,5,7
,214021,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,SW,STANDARD,05-May-2008,699,,"1,550","14,463",,"13,813",,,5,7
,215750,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,NE,STANDARD,19-Jun-2008,"1,304",,909,"14,695",,"13,890",,,5,7
,216532,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,NE,STANDARD,05-May-2009,"1,317",,966,"14,831",,"13,962",,,5,7
,216533,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,SW,STANDARD,05-May-2009,715,,"1,463","14,339",,"13,732",,,5,7
,218726,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,NE,STANDARD,04-May-2010,"1,390",,"1,026","15,417",,"14,658",,,5,7
,218727,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,SW,STANDARD,04-May-2010,754,,"1,544","14,882",,"14,190",,,5,7
,302809,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,SW,STANDARD,03-May-2011,802,,"1,596","15,816",,"15,051",,,5,7
,302808,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,NE,STANDARD,03-May-2011,"1,544",,"1,069","16,176",,"15,303",,,5,7
,307897,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,SW,STANDARD,02-May-2012,834,,"1,671","16,532",,"15,833",,,5,7
,311144,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,SW,STANDARD,08-May-2013,720,,"1,477","14,964",,"14,272",,,5,7
,311143,,,,"OLSON PL SW, SW/O 1ST AVE S",,,,12052,,08955/0900,,,NE,STANDARD,08-May-2013,"1,604",,"1,096","17,861",,"16,961",,,5,7
,217902,,,,"PEND OREILLE RD NE, W/O 25TH AVE NE",,,,,,,,,E,STANDARD,16-Nov-2009,47,,33,294,,234,,,5,7
,217903,,,,"PEND OREILLE RD NE, W/O 25TH AVE NE",,,,,,,,,TOTAL,STANDARD,16-Nov-2009,230,,338,"3,388",,"2,883",,,5,7
,218262,,,,"PEND OREILLE RD NE, W/O 25TH AVE NE",,,,,,,,,TOTAL,STANDARD,09-Feb-2010,551,,635,"6,983",,"5,893",,,4,6
,300529,,,,"PEND OREILLE RD NE, W/O 25TH AVE NE",,,,,,,,,TOTAL,STANDARD,23-Aug-2010,438,,559,"6,508",,"5,638",,,5,7
,300005,,,,"PEND OREILLE RD NE, W/O 25TH AVE NE, TOTAL FLOW",,,,,,,,,TOTAL,STANDARD,27-May-2010,535,,637,"7,349",,"6,161",,,4,6
,207016,,,,"PHINNEY AVE N, N/O N 36TH ST",,,,12132,,09115/0360,,,S,STANDARD,25-May-2005,47,,56,586,,551,,,4,6
,209761,,,,"PHINNEY AVE N, N/O N 39TH ST",,,,12133,,09115/0390,,,S,STANDARD,08-Jun-2006,49,,40,448,,431,,,5,7
,212500,,,,"PHINNEY AVE N, N/O N 46TH ST",,,,12141,,09115/0460,,,S,STANDARD,07-Aug-2007,200,,251,"2,977",,"2,846",,,5,7
,311908,,,,"PHINNEY AVE N, N/O N 47TH ST",,,,12142,,09115/0470,,,TOTAL,STANDARD,10-Sep-2013,337,,360,"4,077",,"3,871",,,5,7
,309750,,,,"PHINNEY AVE N, N/O N 48TH ST",,,,12143,,09115/0480,,,TOTAL,STANDARD,22-Jan-2013,280,,336,"3,720",,"3,627",,,5,7
,209375,,,,"PHINNEY AVE N, N/O N 53RD ST",,,,12148,,09115/0530,,,S,STANDARD,25-Apr-2006,586,,404,"5,990",,"5,845",,,5,7
,209651,,,,"PHINNEY AVE N, N/O N 55TH ST",,,,12150,,09115/0550,,,S,STANDARD,22-May-2006,601,,435,"5,985",,"5,510",,,5,7
,209652,,,,"PHINNEY AVE N, N/O N 60TH ST",,,,12155,,09115/0600,,,S,STANDARD,22-May-2006,575,,429,"6,107",,"5,642",,,5,7
,212503,,,,"PHINNEY AVE N, N/O N 65TH ST",,,,12160,,09115/0650,,,S,STANDARD,07-Aug-2007,448,,408,"5,640",,"5,354",,,5,7
,212717,,,,"PHINNEY AVE N, NW/O N 50TH E ST",,,,163182,,09115/0499,,,SE,STANDARD,28-Aug-2007,742,,482,"7,056",,0,,,4,5
,207015,,,,"PHINNEY AVE N, S/O N 36TH ST",,,,12131,,09115/0350,,,N,STANDARD,25-May-2005,206,,370,"4,022",,0,,,4,4
,209760,,,,"PHINNEY AVE N, S/O N 39TH ST",,,,12132,,09115/0360,,,N,STANDARD,08-Jun-2006,33,,51,403,,399,,,5,7
,212499,,,,"PHINNEY AVE N, S/O N 46TH ST",,,,12140,,09115/0450,,,N,STANDARD,07-Aug-2007,91,,131,"1,372",,"1,350",,,5,7
,212502,,,,"PHINNEY AVE N, S/O N 50TH E ST",,,,12144,,09115/0490,,,N,STANDARD,07-Aug-2007,128,,179,"1,964",,"1,920",,,5,7
,209640,,,,"PHINNEY AVE N, S/O N 53RD ST",,,,12147,,09115/0520,,,N,STANDARD,22-May-2006,315,,588,"5,803",,"5,407",,,5,7
,209650,,,,"PHINNEY AVE N, S/O N 55TH ST",,,,12149,,09115/0540,,,N,STANDARD,22-May-2006,316,,578,"5,644",,"5,297",,,5,7
,209378,,,,"PHINNEY AVE N, S/O N 60TH ST",,,,12154,,09115/0590,,,N,STANDARD,25-Apr-2006,289,,578,"5,514",,"5,518",,,5,7
,206191,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,24-Feb-2005,292,,589,"5,458",,0,,,5,5
,207424,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,S,STANDARD,25-Jul-2005,475,,429,"6,189",,"5,919",,,5,7
,209627,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,23-May-2006,306,,509,"5,599",,"5,244",,,4,6
,209628,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,S,STANDARD,23-May-2006,549,,466,"6,381",,"5,863",,,4,6
,212490,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,06-Aug-2007,318,,557,"5,756",,"5,624",,,5,7
,212491,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,S,STANDARD,06-Aug-2007,478,,418,"6,044",,"5,762",,,5,7
,213982,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,28-Apr-2008,286,,556,"5,587",,"5,556",,,5,7
,213983,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,S,STANDARD,28-Apr-2008,568,,414,"6,133",,"5,982",,,5,7
,217357,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,18-Aug-2009,313,,552,"5,740",,"5,602",,,5,7
,217358,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,S,STANDARD,18-Aug-2009,448,,450,"6,022",,"5,738",,,5,7
,300240,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,S,STANDARD,23-Jun-2010,427,,421,"5,846",,"5,484",,,5,7
,300243,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,23-Jun-2010,311,,506,"5,425",,"5,419",,,5,7
,303478,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,S,STANDARD,27-Jun-2011,455,,470,"5,948",,"5,591",,,5,7
,303477,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,27-Jun-2011,316,,538,"5,614",,"5,309",,,5,7
,308288,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,S,STANDARD,26-Jun-2012,451,,561,"6,503",,"6,041",,,5,7
,308287,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,26-Jun-2012,332,,582,"6,278",,"6,040",,,5,7
,309808,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,S,STANDARD,28-Jan-2013,504,,408,"5,486",,"5,308",,,5,7
,311598,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,TOTAL,STANDARD,25-Apr-2013,706,,932,"10,859",,"10,557",,,5,7
,310995,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,25-Apr-2013,281,,551,"5,373",,"5,249",,,5,7
,311398,,,,"PHINNEY AVE N, S/O N 65TH ST",,,,12159,,09115/0640,,,N,STANDARD,30-May-2013,353,,550,"5,499",,"5,467",,,5,7
,210053,,,,"PHINNEY TURN RD, NE/O N PHINNEY WAY",,,,12184,,09135/0450,,,SW,STANDARD,03-Aug-2006,401,,244,"3,617",,"3,306",,,5,7
,303707,,,,"PIKE PL, SE/O VIRGINIA ST",,,,12192,,09150/0190,,,N,STANDARD,27-Jul-2011,274,,239,"3,244",,"3,019",,,5,7
,301303,,,,"PIKE ST, NE/O TERRY AVE",,,,12206,,09155/0100,,,SW,STANDARD,06-Jan-2011,211,,195,"2,386",,"2,321",,,5,7
,207661,,,,"PIKE ST, SW/O 2ND AVE",,,,12197,,09155/0010,,,NE,STANDARD,25-Aug-2005,381,,358,"4,824",,0,,,5,5
,211055,,,,"PIKE ST, SW/O 2ND AVE",,,,12197,,09155/0010,,,NE,STANDARD,17-Jan-2007,387,,314,"4,383",,"4,074",,,5,7
,216377,,,,"PIKE ST, SW/O 2ND AVE",,,,12197,,09155/0010,,,NE,STANDARD,22-Apr-2009,346,,300,"4,262",,0,,,5,5
,211212,,,,"PIKE ST, SW/O 3RD AVE",,,,12198,,09155/0020,,,NE,STANDARD,30-Jan-2007,549,,609,"7,570",,"7,233",,,5,7
,215635,,,,"PIKE ST, SW/O 4TH AVE",,,,12199,,09155/0030,,,NE,STANDARD,06-Jan-2009,397,,530,"7,071",,"6,864",,,5,7
,309592,,,,"PIKE ST, SW/O 5TH AVE",,,,12200,,09155/0040,,,NE,STANDARD,03-Dec-2012,496,,692,"8,554",,0,,,5,5
,208375,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,NE,STANDARD,05-Dec-2005,778,,939,"12,154",,"11,888",,,5,7
,210832,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,NE,STANDARD,04-Dec-2006,768,,875,"11,638",,0,,,5,5
,213176,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,NE,STANDARD,05-Dec-2007,592,,679,"8,812",,"8,647",,,5,7
,215512,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,NE,STANDARD,02-Dec-2008,690,,764,"10,261",,0,,,5,5
,301136,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,E,STANDARD,01-Dec-2010,281,,240,"3,283",,"3,214",,,5,7
,301137,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,E,STANDARD,01-Dec-2010,413,,504,"6,687",,"6,664",,,5,7
,301138,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,E,STANDARD,01-Dec-2010,679,,718,"9,970",,"9,878",,,5,7
,304825,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,TOTAL,STANDARD,08-Dec-2011,791,,872,"11,910",,0,,,5,5
,304729,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,E,STANDARD,08-Dec-2011,722,,764,"10,439",,0,,,5,5
,304730,,,,"PIKE ST, SW/O 6TH AVE",,,,12201,,09155/0050,,,E,STANDARD,08-Dec-2011,80,,140,"1,452",,0,,,5,5
,211017,,,,"PIKE ST, SW/O 7TH AVE",,,,12202,,09155/0060,,,NE,STANDARD,03-Jan-2007,777,,975,"11,503",,"11,337",,,5,7
,208786,,,,"PIKE ST, SW/O 8TH AVE",,,,12203,,09155/0070,,,NE,STANDARD,08-Feb-2006,865,,"1,384","15,436",,"15,450",,,5,7
,206246,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,03-Mar-2005,670,,874,"10,407",,"9,912",,,5,7
,206247,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,SW,STANDARD,03-Mar-2005,205,,222,"2,621",,"2,508",,,5,7
,209043,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,SW,STANDARD,07-Mar-2006,206,,210,"2,392",,"2,318",,,5,7
,209042,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,07-Mar-2006,662,,872,"9,845",,"9,505",,,5,7
,211519,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,09-Mar-2007,680,,880,"10,409",,"10,279",,,5,7
,211599,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,SW,STANDARD,22-Mar-2007,207,,238,"2,733",,0,,,5,6
,213613,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,SW,STANDARD,05-Mar-2008,233,,212,"2,555",,"2,454",,,5,7
,213612,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,05-Mar-2008,644,,816,"9,870",,"9,500",,,5,7
,216023,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,04-Mar-2009,688,,734,"9,963",,"9,516",,,5,7
,216024,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,SW,STANDARD,04-Mar-2009,180,,196,"2,434",,"2,388",,,5,7
,218374,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,03-Mar-2010,547,,718,"9,207",,"9,014",,,5,7
,218375,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,SW,STANDARD,05-Mar-2010,192,,164,"2,094",,"2,103",,,2,4
,300675,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,W,STANDARD,20-Sep-2010,181,,175,"2,311",,"2,276",,,5,7
,301302,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,06-Jan-2011,684,,715,"9,241",,"8,977",,,5,7
,302268,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,03-Mar-2011,698,,735,"9,666",,"9,417",,,5,7
,302403,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,SW,STANDARD,29-Mar-2011,174,,191,"2,250",,"2,224",,,5,7
,306980,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,SW,STANDARD,06-Mar-2012,43,,53,568,,510,,,5,7
,306974,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,06-Mar-2012,697,,747,"9,307",,"8,988",,,5,7
,310731,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,SW,STANDARD,06-Mar-2013,157,,196,"2,167",,"2,124",,,5,7
,310730,,,,"PIKE ST, SW/O TERRY AVE",,,,12205,,09155/0090,,,NE,STANDARD,06-Mar-2013,712,,764,"9,562",,"9,291",,,5,7
,211060,,,,"PINE ST, NE/O 1ST AVE",,,,12213,,09160/0010,,,SW,STANDARD,17-Jan-2007,209,,278,"3,359",,"3,540",,,5,7
,206025,,,,"PINE ST, NE/O 2ND AVE",,,,12214,,09160/0020,,,SW,STANDARD,19-Jan-2005,316,,424,"5,330",,"5,319",,,5,7
,208067,,,,"PINE ST, NE/O 2ND AVE",,,,12214,,09160/0020,,,SW,STANDARD,18-Oct-2005,335,,410,"5,602",,"5,677",,,5,7
,208134,,,,"PINE ST, NE/O 2ND AVE",,,,12214,,09160/0020,,,SW,STANDARD,25-Oct-2005,337,,450,"5,742",,"5,758",,,5,7
,209511,,,,"PINE ST, NE/O 2ND AVE",,,,12214,,09160/0020,,,SW,STANDARD,10-May-2006,355,,494,"6,203",,0,,,5,5
,212890,,,,"PINE ST, NE/O 2ND AVE",,,,12214,,09160/0020,,,SW,STANDARD,08-Oct-2007,332,,417,"5,863",,"5,819",,,5,7
,207722,,,,"PINE ST, NE/O 3RD AVE",,,,12215,,09160/0030,,,SW,STANDARD,01-Sep-2005,328,,376,"5,397",,"5,368",,,4,6
,301545,,,,"PINE ST, NE/O 3RD AVE",,,,12215,,09160/0030,,,SW,STANDARD,31-Jan-2011,336,,413,"5,544",,"5,490",,,5,7
,208376,,,,"PINE ST, NE/O 5TH AVE",,,,12218,,09160/0050,,,SW,STANDARD,05-Dec-2005,528,,683,"9,193",,"8,904",,,5,7
,210833,,,,"PINE ST, NE/O 5TH AVE",,,,12218,,09160/0050,,,SW,STANDARD,04-Dec-2006,519,,610,"8,661",,"8,357",,,5,7
,213195,,,,"PINE ST, NE/O 5TH AVE",,,,12218,,09160/0050,,,SW,STANDARD,05-Dec-2007,491,,642,"8,822",,"8,640",,,5,7
,215513,,,,"PINE ST, NE/O 5TH AVE",,,,12218,,09160/0050,,,SW,STANDARD,02-Dec-2008,517,,669,"8,779",,"8,777",,,5,7
,217948,,,,"PINE ST, NE/O 5TH AVE",,,,12218,,09160/0050,,,SW,STANDARD,01-Dec-2009,462,,613,"8,186",,"8,271",,,5,7
,301140,,,,"PINE ST, NE/O 5TH AVE",,,,12218,,09160/0050,,,W,STANDARD,01-Dec-2010,557,,704,"9,627",,"9,539",,,5,7
,304731,,,,"PINE ST, NE/O 5TH AVE",,,,12218,,09160/0050,,,SW,STANDARD,08-Dec-2011,504,,573,"8,457",,0,,,5,5
,309590,,,,"PINE ST, NE/O 5TH AVE",,,,12218,,09160/0050,,,SW,STANDARD,03-Dec-2012,503,,587,"8,619",,"8,706",,,5,7
,218168,,,,"PINE ST, NE/O 6TH AVE",,,,12219,,09160/0060,,,SW,STANDARD,21-Jan-2010,656,,716,"10,033",,"9,138",,,5,7
,211015,,,,"PINE ST, NE/O 7TH AVE",,,,12220,,09160/0070,,,SW,STANDARD,03-Jan-2007,498,,549,"7,504",,"7,604",,,5,7
,211052,,,,"PINE ST, NE/O 8TH AVE",,,,12221,,09160/0080,,,SW,STANDARD,08-Jan-2007,455,,471,"6,393",,"6,209",,,5,7
,206450,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,SW,STANDARD,25-Mar-2005,503,,555,"7,776",,0,,,5,5
,209114,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,SW,STANDARD,15-Mar-2006,500,,511,"6,329",,"6,150",,,5,7
,211518,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,SW,STANDARD,09-Mar-2007,521,,508,"6,595",,"6,444",,,5,7
,213606,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,NE,STANDARD,05-Mar-2008,31,,51,428,,399,,,5,7
,216019,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,NE,STANDARD,04-Mar-2009,31,,55,500,,500,,,5,7
,216020,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,SW,STANDARD,04-Mar-2009,502,,531,"6,492",,"6,320",,,5,7
,302274,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,TOTAL,STANDARD,03-Mar-2011,684,,667,"8,912",,"8,842",,,5,7
,302273,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,SW,STANDARD,03-Mar-2011,528,,492,"6,499",,"6,371",,,5,7
,302275,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,NE,STANDARD,03-Mar-2011,163,,183,"2,417",,"2,474",,,5,7
,306970,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,NE,STANDARD,06-Mar-2012,549,,618,"7,606",,"7,559",,,5,7
,306971,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,SW,STANDARD,06-Mar-2012,34,,81,586,,561,,,5,7
,310727,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,SW,STANDARD,06-Mar-2013,551,,496,"6,638",,"6,353",,,5,7
,310688,,,,"PINE ST, NE/O 9TH AVE",,,,12222,,09160/0090,,,NE,STANDARD,06-Mar-2013,43,,105,776,,706,,,5,7
,218305,,,,"PINE ST, NE/O BOREN AVE",,,,12224,,09160/0110,,,SW,STANDARD,23-Feb-2010,470,,558,"7,353",,"7,125",,,5,7
,218560,,,,"PINE ST, NE/O BOREN AVE",,,,12224,,09160/0110,,,SW,STANDARD,25-Mar-2010,273,,326,"4,269",,"4,203",,,5,7
,211059,,,,"PINE ST, SW/O 1ST AVE",,,,12212,,09160/0008,,,NE,STANDARD,17-Jan-2007,41,,53,511,,569,,,5,7
,209409,,,,"PINE ST, SW/O MELROSE AVE",,,,12225,,09160/0120,,,NE,STANDARD,26-Apr-2006,132,,219,"2,266",,"2,096",,,5,7
,218422,,,,"PINE ST, SW/O TERRY AVE",,,,12222,,09160/0090,,,NE,STANDARD,08-Mar-2010,38,,73,635,,600,,,5,7
,218423,,,,"PINE ST, SW/O TERRY AVE",,,,12222,,09160/0090,,,SW,STANDARD,08-Mar-2010,454,,488,"6,082",,"5,874",,,5,7
,210200,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,NE,STANDARD,28-Aug-2006,220,,554,"4,188",,0,,,5,6
,210201,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,SW,STANDARD,28-Aug-2006,501,,444,"5,326",,"5,337",,,5,7
,212021,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,NE,STANDARD,15-May-2007,203,,567,"4,247",,"3,888",,,5,7
,212022,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,SW,STANDARD,15-May-2007,599,,389,"5,253",,"4,781",,,5,7
,214729,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,NE,STANDARD,31-Jul-2008,221,,536,"4,070",,"3,771",,,5,7
,214825,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,SW,STANDARD,18-Aug-2008,442,,358,"4,683",,"4,337",,,5,7
,217094,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,NE,STANDARD,14-Jul-2009,217,,498,"4,126",,"3,805",,,5,7
,217189,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,SW,STANDARD,27-Jul-2009,420,,370,"4,904",,"4,532",,,5,7
,301449,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,TOTAL,STANDARD,21-Dec-2010,640,,"1,174","10,985",,"9,431",,,4,6
,301263,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,SW,STANDARD,21-Dec-2010,392,,480,"5,773",,"4,945",,,4,6
,301262,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,NE,STANDARD,21-Dec-2010,274,,697,"5,212",,"4,486",,,4,6
,304194,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,SW,STANDARD,31-Oct-2011,624,,411,"5,407",,"4,973",,,5,7
,304193,,,,"PINEHURST WAY NE, NE/O NE 115TH ST",,,,12231,,09165/1150,,,NE,STANDARD,31-Oct-2011,221,,563,"4,451",,"4,159",,,5,7
